Unnamed: 0,Postcode,buurt,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area,total_area
16658,1028AZ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16658,1028AZ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16658,1028AZ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16659,1028BA,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16659,1028BA,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16659,1028BA,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16659,1028BA,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16660,1028BB,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16660,1028BB,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16660,1028BB,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16660,1028BB,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16661,1028BC,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16661,1028BC,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16661,1028BC,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16661,1028BC,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16662,1028BD,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16662,1028BD,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16662,1028BD,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16662,1028BD,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16663,1028BE,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16663,1028BE,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16663,1028BE,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16663,1028BE,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16664,1028BG,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16664,1028BG,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16664,1028BG,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16664,1028BG,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16665,1028BH,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16665,1028BH,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16665,1028BH,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16665,1028BH,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16666,1028BJ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16666,1028BJ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16666,1028BJ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16666,1028BJ,Holysloot,13.2091,5.015,7.2739,0.8377,731.763,18.9533,1212.9546,1990.0066
16667,1027AA,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16667,1027AA,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16667,1027AA,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16667,1027AA,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16668,1027AD,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16668,1027AD,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16668,1027AD,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16668,1027AD,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16669,1027AE,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16669,1027AE,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16669,1027AE,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16669,1027AE,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16670,1027AG,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16670,1027AG,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16670,1027AG,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16670,1027AG,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16671,1027AH,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16671,1027AH,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16671,1027AH,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16671,1027AH,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16672,1027AJ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16672,1027AJ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16672,1027AJ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16672,1027AJ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16673,1027AK,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16673,1027AK,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16673,1027AK,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16673,1027AK,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16674,1027AL,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16674,1027AL,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16674,1027AL,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16674,1027AL,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16675,1027AM,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16675,1027AM,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16675,1027AM,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16675,1027AM,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16676,1027AN,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16676,1027AN,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16676,1027AN,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16676,1027AN,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16677,1027AP,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16677,1027AP,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16677,1027AP,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16677,1027AP,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16678,1027AR,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16678,1027AR,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16678,1027AR,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16678,1027AR,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16679,1027AS,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16679,1027AS,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16679,1027AS,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16679,1027AS,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16680,1027AT,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16680,1027AT,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16680,1027AT,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16680,1027AT,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16681,1027AV,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16681,1027AV,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16681,1027AV,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16681,1027AV,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16682,1027AW,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16682,1027AW,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16682,1027AW,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16682,1027AW,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16683,1027AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16683,1027AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16683,1027AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16683,1027AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16684,1027EZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16684,1027EZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16684,1027EZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16684,1027EZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16685,1027GB,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16685,1027GB,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16685,1027GB,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16685,1027GB,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16686,1027GC,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16686,1027GC,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16686,1027GC,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16686,1027GC,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16687,1028AX,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16687,1028AX,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16687,1028AX,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16687,1028AX,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16688,1028AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16688,1028AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16688,1028AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16688,1028AZ,Zunderdorp,17.7624,10.3787,0.0,50.3124,697.6089,67.949,42.4292,886.4406
16689,1027AC,Noorderstrook West,16.2004,7.3495,0.0,57.8745,3.253,7.9171,9.1677,101.7621
16690,1027BA,Noorderstrook West,16.2004,7.3495,0.0,57.8745,3.253,7.9171,9.1677,101.7621
16691,1027GE,Noorderstrook West,16.2004,7.3495,0.0,57.8745,3.253,7.9171,9.1677,101.7621
16692,1027EA,Noorderstrook Oost,5.7552,1.0922,0.9937,33.5449,0.5659,1.9119,4.0635,47.9273
16693,1027ED,Noorderstrook Oost,5.7552,1.0922,0.9937,33.5449,0.5659,1.9119,4.0635,47.9273
16844,1105AA,Hoge Dijk,23.8873,7.111,0.0,111.5552,0.4207,4.2662,13.2932,160.5336
16845,1105AC,Hoge Dijk,23.8873,7.111,0.0,111.5552,0.4207,4.2662,13.2932,160.5336
16846,1105AE,Hoge Dijk,23.8873,7.111,0.0,111.5552,0.4207,4.2662,13.2932,160.5336
16847,1105AT,Hoge Dijk,23.8873,7.111,0.0,111.5552,0.4207,4.2662,13.2932,160.5336
16848,1105BN,Hoge Dijk,23.8873,7.111,0.0,111.5552,0.4207,4.2662,13.2932,160.5336
16849,1105BR,Hoge Dijk,23.8873,7.111,0.0,111.5552,0.4207,4.2662,13.2932,160.5336
17161,1102BV,Nelson Mandelapark,4.428,0.0998,9.823,30.82,0.0,0.0,5.8832,51.0539
17162,1102BX,Nelson Mandelapark,4.428,0.0998,9.823,30.82,0.0,0.0,5.8832,51.0539
17163,1102BZ,Nelson Mandelapark,4.428,0.0998,9.823,30.82,0.0,0.0,5.8832,51.0539
17436,1103JZ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17437,1103KA,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17438,1103KB,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17439,1103KC,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17440,1103KD,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17441,1103KE,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17442,1103KG,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17443,1103KH,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17444,1103KJ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17445,1103KK,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17446,1103KL,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17447,1103KM,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17448,1103KN,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17449,1103KP,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17450,1103KR,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17451,1103KS,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17452,1103KT,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17453,1103KV,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17454,1103KW,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17455,1103KX,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17456,1103KZ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17457,1103LA,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17458,1103LB,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17459,1103LC,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17460,1103LD,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17461,1103LE,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17462,1103LG,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17463,1103LH,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17464,1103LJ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17465,1103LK,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17466,1103LL,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17467,1103LM,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17468,1103LN,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17469,1103LP,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17470,1103LR,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17471,1103LS,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17472,1103LT,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17473,1103LV,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17474,1103LW,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17475,1103LX,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17476,1103LZ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17477,1103NA,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17478,1103NB,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17479,1103PA,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17480,1103PB,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17481,1103PC,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17482,1103PD,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17483,1103PE,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17484,1103PG,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17485,1103PH,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17486,1103PJ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17487,1103PK,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17488,1103PL,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17489,1103PM,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17490,1103PN,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17491,1103PP,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17492,1103PR,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17493,1103PS,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17494,1103PT,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17495,1103PV,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17496,1103PW,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17497,1103PX,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17498,1103PZ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17499,1103RA,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17500,1103RB,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17501,1103RC,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17502,1103RD,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17503,1103RE,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17504,1103RG,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17505,1103RH,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17506,1103RJ,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17507,1103RK,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17508,1103RL,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17509,1103RM,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17510,1103RN,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17511,1103RP,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17512,1103SB,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17513,1103SE,G-buurt Oost,4.8954,30.5016,1.7411,46.6665,1.3322,0.0,11.9748,97.1116
17596,1106GZ,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17597,1108BA,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17598,1108BB,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17599,1108BC,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17600,1108BD,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17601,1108BE,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17602,1108BG,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17603,1108BH,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17604,1108BJ,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17605,1108BK,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17606,1108BL,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17607,1108BM,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17608,1108BN,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17609,1108BP,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17610,1108BR,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17611,1108BS,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17612,1108BT,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17613,1108BV,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17614,1108BW,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17615,1108BX,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17616,1108BZ,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17617,1108CA,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17618,1108CB,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17619,1108CC,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17620,1108CD,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17621,1108CE,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17622,1108CG,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17623,1108CH,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17624,1108CJ,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17625,1108CK,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17626,1108CL,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17627,1108CM,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17628,1108CN,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17629,1108CP,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17630,1108CR,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17631,1108CS,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17632,1108CT,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17633,1108CV,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
17634,1108CW,L-buurt,8.1534,29.5898,3.2233,27.0679,0.0,0.0895,8.2678,76.3917
